"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",146
2020,8,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",495
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",221
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",501
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",319
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",431
2020,8,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",487
2020,8,99,"No consta",99,"No consta","De 6 a 12 mesos",18
2020,8,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1311
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",367
2020,8,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",404
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",556
2020,8,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",511
2020,8,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",828
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",523
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",527
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",876
2020,8,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",614
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",884
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",46
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",759
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",225
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",304
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",357
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",366
2020,8,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",716
2020,8,4,"Les Corts",19,"les Corts","Més de 12 mesos",724
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",362
2020,8,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",85
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",41
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",194
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",159
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",248
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",428
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",390
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",265
2020,8,6,"Gràcia",29,"el Coll","Més de 12 mesos",111
2020,8,6,"Gràcia",30,"la Salut","Més de 12 mesos",226
2020,8,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",743
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",541
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",421
2020,8,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",162
2020,8,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",641
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",204
2020,8,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",697
2020,8,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",222
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",136
2020,8,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",99
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",105
2020,8,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",7
2020,8,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",597
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",566
2020,8,8,"Nou Barris",45,"Porta","Més de 12 mesos",561
2020,8,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",349
2020,8,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",49
2020,8,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",403
2020,8,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",197
2020,8,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",427
2020,8,8,"Nou Barris",51,"Verdun","Més de 12 mesos",327
2020,8,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",631
2020,8,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",284
2020,8,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",79
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",410
2020,8,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",48
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",380
2020,8,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",55
2020,8,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",311
2020,8,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1259
2020,8,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",550
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",268
2020,8,9,"Sant Andreu",63,"Navas","Més de 12 mesos",408
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",782
2020,8,10,"Sant Martí",65,"el Clot","Més de 12 mesos",559
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",278
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",184
2020,8,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",633
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",291
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",666
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",452
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",631
2020,8,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",714
2020,8,99,"No consta",99,"No consta","Més de 12 mesos",11
2020,9,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",1824
2020,9,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",449
2020,9,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",468
2020,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",644
2020,9,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",597
2020,9,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",931
2020,9,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",678
2020,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",696
2020,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",995
2020,9,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",788
2020,9,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",1101
2020,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",33
2020,9,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",592
2020,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",272
2020,9,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",319
2020,9,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",374
2020,9,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",402
2020,9,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",760
2020,9,4,"Les Corts",19,"les Corts","Fins a 6 mesos",750
2020,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",397
2020,9,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",92
2020,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",40
2020,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",202
2020,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",155
2020,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",234
2020,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",483
2020,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",441
2020,9,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",286
2020,9,6,"Gràcia",29,"el Coll","Fins a 6 mesos",120
2020,9,6,"Gràcia",30,"la Salut","Fins a 6 mesos",233
2020,9,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",1017
2020,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",598
2020,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",450
2020,9,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",167
2020,9,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",700
2020,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",196
2020,9,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",670
2020,9,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",223
2020,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",139
2020,9,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",100
2020,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",107
2020,9,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",7
2020,9,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",567
2020,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",534
2020,9,8,"Nou Barris",45,"Porta","Fins a 6 mesos",521
2020,9,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",332
2020,9,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",45
2020,9,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",337
2020,9,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",164
2020,9,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",357
2020,9,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",273
2020,9,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",585
2020,9,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",244
2020,9,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",68
2020,9,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",353
2020,9,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",41
2020,9,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",328
2020,9,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",44
2020,9,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",251
2020,9,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1014
2020,9,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",534
2020,9,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",260
2020,9,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",404
2020,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",765
2020,9,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",513
2020,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",250
2020,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",173
2020,9,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",590
2020,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",250
2020,9,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",565
2020,9,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",375
2020,9,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",494
2020,9,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",555
2020,9,99,"No consta",99,"No consta","Fins a 6 mesos",31
2020,9,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",1398
2020,9,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",423
2020,9,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",431
2020,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",596
2020,9,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",454
2020,9,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",720
2020,9,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",524
2020,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",582
2020,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",823
2020,9,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",632
2020,9,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",906
2020,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",37
2020,9,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",595
2020,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",226
2020,9,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",260
2020,9,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",305
2020,9,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",320
2020,9,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",617
2020,9,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",624
2020,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",317
2020,9,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",70
2020,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",36
2020,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",164
2020,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",141
2020,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",232
2020,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",404
2020,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",382
2020,9,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",254
2020,9,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",108
2020,9,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",210
2020,9,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",800
2020,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",483
2020,9,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",372
2020,9,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",150
2020,9,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",580
2020,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",180
2020,9,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",615
2020,9,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",189
2020,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",115
2020,9,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",83
2020,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",89
2020,9,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",6
2020,9,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",499
2020,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",457
2020,9,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",449
2020,9,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",283
2020,9,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",40
2020,9,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",331
2020,9,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",161
2020,9,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",350
2020,9,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",268
2020,9,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",504
2020,9,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",240
2020,9,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",67
2020,9,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",348
2020,9,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",40
2020,9,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",322
2020,9,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",41
2020,9,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",234
2020,9,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",947
2020,9,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",455
2020,9,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",222
2020,9,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",342
2020,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",656
2020,9,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",450
2020,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",222
2020,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",156
2020,9,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",532
2020,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",241
2020,9,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",547
2020,9,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",349
2020,9,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",470
2020,9,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",531
2020,9,99,"No consta",99,"No consta","De 6 a 12 mesos",96
2020,9,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1386
2020,9,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",394
2020,9,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",432
2020,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",596
2020,9,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",533
2020,9,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",870
2020,9,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",555
2020,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",559
2020,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",932
2020,9,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",656
2020,9,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",935
2020,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",47
2020,9,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",789
2020,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",238
2020,9,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",325
2020,9,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",381
2020,9,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",389
2020,9,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",762
2020,9,4,"Les Corts",19,"les Corts","Més de 12 mesos",768
2020,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",384
2020,9,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",90
2020,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",43
2020,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",206
2020,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",168
2020,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",260
2020,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",447
2020,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",410
2020,9,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",278
2020,9,6,"Gràcia",29,"el Coll","Més de 12 mesos",116
2020,9,6,"Gràcia",30,"la Salut","Més de 12 mesos",236
2020,9,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",781
2020,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",567
2020,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",444
2020,9,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",170
2020,9,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",678
2020,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",220
2020,9,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",749
2020,9,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",235
2020,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",143
2020,9,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",104
2020,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",110
2020,9,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",8
2020,9,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",636
2020,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",598
2020,9,8,"Nou Barris",45,"Porta","Més de 12 mesos",588
2020,9,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",371
2020,9,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",52
2020,9,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",421
2020,9,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",205
2020,9,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",445
2020,9,8,"Nou Barris",51,"Verdun","Més de 12 mesos",341
2020,9,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",660
2020,9,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",303
2020,9,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",84
2020,9,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",438
2020,9,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",51
2020,9,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",405
2020,9,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",57
2020,9,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",325
2020,9,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1315
2020,9,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",575
2020,9,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",280
2020,9,9,"Sant Andreu",63,"Navas","Més de 12 mesos",427
2020,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",826
2020,9,10,"Sant Martí",65,"el Clot","Més de 12 mesos",588
2020,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",291
2020,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",192
2020,9,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",660
2020,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",303
2020,9,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",695
2020,9,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",474
2020,9,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",665
2020,9,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",753
2020,9,99,"No consta",99,"No consta","Més de 12 mesos",14
